Temperature (°C),Humidity (%),Pressure (hPa),Voltage (V),Fire Alarm
20.33,49.77,939.654,0.349911,0
20.4,49.18,939.652,0.427763,0
20.47,48.63,939.66,0.427763,0
20.53,48.25,939.66,0.406714,0
20.6,47.91,939.658,0.433055,0
20.63,47.59,939.649,0.427763,0
20.67,47.32,939.641,0.470403,0
20.71,47.08,939.637,0.401483,0
20.74,46.92,939.642,0.433055,0
20.8,46.77,939.646,0.443672,0
20.81,46.62,939.657,0.411958,0
20.84,46.47,939.647,0.355004,0
20.88,46.42,939.649,0.396264,0
20.91,46.29,939.641,0.401483,0
20.91,46.24,939.639,0.396264,0
20.92,46.13,939.64,0.406714,0
20.98,46.09,939.65,0.448997,0
20.99,45.97,939.661,0.438358,0
21.02,45.93,939.662,0.391058,0
21.02,45.86,939.667,0.406714,0
21.05,45.83,939.657,0.491966,0
21.06,45.73,939.65,0.406714,0
21.08,45.7,939.649,0.422483,0
21.09,45.65,939.661,0.438358,0
21.11,45.58,939.663,0.417214,0
21.11,45.54,939.666,0.475779,0
19.89,45.43,939.664,0.612813,0
19.47,45.91,939.654,0.651866,0
19.29,46.64,939.65,0.57401,0
19.13,47.34,939.65,0.629523,0
19.03,47.97,939.649,0.57401,0
18.93,48.53,939.658,0.56849,0
18.88,49.09,939.676,0.585068,0
18.84,49.48,939.668,0.562976,0
18.78,49.83,939.665,0.635102,0
18.71,50.13,939.655,0.551969,0
18.68,50.39,939.652,0.513673,0
18.64,50.62,939.65,0.579536,0
18.6,50.83,939.64,0.54099,0
18.57,51.0,939.655,0.57401,0
18.55,51.19,939.656,0.585068,0
18.51,51.32,939.651,0.601699,0
18.48,51.46,939.649,0.579536,0
18.48,51.54,939.651,0.596149,0
18.46,51.64,939.653,0.562976,0
18.4,51.71,939.65,0.546476,0
18.4,51.79,939.664,0.596149,0
18.38,51.9,939.669,0.551969,0
18.37,51.96,939.67,0.590606,0
18.37,52.02,939.671,0.56849,0
18.36,52.07,939.668,0.590606,0
18.3,52.1,939.665,0.579536,0
18.31,52.21,939.655,0.54099,0
18.28,52.21,939.644,0.612813,0
18.31,52.23,939.637,0.551969,0
18.28,52.3,939.648,0.612813,0
19.6,52.41,939.647,0.486561,0
19.99,51.9,939.64,0.502802,0
20.18,51.05,939.648,0.470403,0
20.29,50.27,939.656,0.497379,0
20.4,49.57,939.642,0.513673,0
20.5,48.64,939.635,0.45968,0
20.6,48.14,939.642,0.546476,0
20.64,47.73,939.636,0.535511,0
20.7,47.45,939.637,0.585068,0
20.71,47.18,939.636,0.557469,0
20.78,46.91,939.633,0.53004,0
20.83,46.81,939.643,0.56849,0
20.85,46.63,939.63,0.513673,0
20.87,46.46,939.624,0.585068,0
20.94,46.31,939.643,0.57401,0
20.94,46.24,939.632,0.585068,0
20.95,46.14,939.638,0.607253,0
21.01,45.95,939.621,0.562976,0
21.04,45.89,939.615,0.57401,0
21.06,45.8,939.623,0.57401,0
21.09,45.73,939.622,0.551969,0
21.12,45.62,939.616,0.585068,0
21.12,45.62,939.628,0.53004,0
21.14,45.56,939.634,0.607253,0
21.14,45.49,939.633,0.607253,0
21.18,45.46,939.633,0.607253,0
21.19,45.4,939.646,0.618378,0
21.19,45.38,939.653,0.601699,0
19.97,45.26,939.655,0.719244,0
19.55,45.8,939.643,0.73615,0
19.36,46.49,939.64,0.719244,0
19.23,47.24,939.633,0.674273,0
19.12,47.89,939.637,0.691115,0
19.03,48.42,939.632,0.74179,0
18.96,48.92,939.631,0.702359,0
18.88,49.34,939.627,0.702359,0
18.85,49.69,939.619,0.696736,0
18.81,49.99,939.621,0.696736,0
18.75,50.25,939.629,0.651866,0
18.71,50.5,939.625,0.685498,0
18.68,50.68,939.63,0.623948,0
18.68,50.88,939.635,0.657462,0
18.63,51.03,939.63,0.702359,0
18.6,51.19,939.621,0.646274,0
18.58,51.28,939.624,0.640686,0
18.55,51.38,939.626,0.646274,0
18.53,51.55,939.63,0.629523,0
18.51,51.57,939.622,0.713613,0
18.5,51.68,939.627,0.663062,0
18.47,51.72,939.636,0.646274,0
18.47,51.76,939.643,0.674273,0
18.44,51.84,939.631,0.646274,0
18.44,51.9,939.637,0.668666,0
18.4,51.99,939.646,0.702359,0
18.4,51.99,939.638,0.618378,0
18.37,52.05,939.632,0.651866,0
18.34,52.13,939.631,0.702359,0
18.37,52.16,939.625,0.685498,0
19.68,52.25,939.63,0.57401,0
20.06,51.75,939.636,0.596149,0
20.25,50.94,939.626,0.596149,0
20.37,50.14,939.619,0.535511,0
20.44,49.43,939.622,0.623948,0
20.56,48.89,939.623,0.557469,0
20.63,48.33,939.619,0.601699,0
20.68,47.84,939.622,0.562976,0
20.71,47.54,939.62,0.585068,0
20.78,47.25,939.627,0.640686,0
20.83,46.96,939.64,0.56849,0
20.87,46.75,939.629,0.646274,0
20.91,46.6,939.632,0.623948,0
20.94,46.39,939.631,0.646274,0
20.94,46.23,939.619,0.635102,0
21.01,46.12,939.614,0.679884,0
21.02,46.03,939.608,0.590606,0
21.02,45.87,939.613,0.640686,0
21.08,45.78,939.611,0.668666,0
21.06,45.75,939.615,0.668666,0
21.12,45.62,939.619,0.696736,0
21.15,45.56,939.619,0.635102,0
21.16,45.47,939.635,0.629523,0
21.18,45.44,939.631,0.73615,0
21.23,45.39,939.646,0.707985,0
21.22,45.31,939.65,0.702359,0
21.25,45.25,939.65,0.679884,0
21.25,45.23,939.643,0.679884,0
21.28,45.2,939.642,0.719244,0
21.26,45.12,939.653,0.691115,0
20.02,45.05,939.65,0.820884,0
19.64,45.52,939.653,0.826538,0
19.43,46.2,939.654,0.860467,0
19.32,46.91,939.657,0.820884,0
19.22,47.57,939.664,0.826538,0
19.1,48.11,939.651,0.809575,0
19.05,48.53,939.641,0.820884,0
18.96,48.99,939.641,0.758719,0
18.91,49.33,939.638,0.786963,0
18.86,49.61,939.651,0.826538,0
18.82,49.86,939.646,0.809575,0
18.78,50.08,939.647,0.74179,0
18.75,50.29,939.652,0.73615,0
18.72,50.47,939.652,0.809575,0
18.71,50.61,939.655,0.73615,0
18.67,50.76,939.668,0.719244,0
18.64,50.88,939.661,0.798267,0
18.61,50.96,939.655,0.815229,0
18.6,51.06,939.644,0.803921,0
18.58,51.14,939.644,0.764366,0
18.55,51.22,939.647,0.826538,0
18.55,51.32,939.649,0.815229,0
18.54,51.35,939.653,0.798267,0
18.51,51.45,939.651,0.849158,0
18.5,51.53,939.658,0.809575,0
18.48,51.54,939.65,0.809575,0
18.48,51.62,939.648,0.786963,0
18.46,51.65,939.652,0.758719,0
18.46,51.67,939.649,0.815229,0
18.44,51.73,939.652,0.786963,0
19.75,51.82,939.651,0.651866,0
20.13,51.32,939.641,0.646274,0
20.32,50.47,939.646,0.663062,0
20.46,49.69,939.653,0.691115,0
20.56,49.0,939.654,0.668666,0
20.64,48.45,939.656,0.758719,0
20.71,47.94,939.653,0.74179,0
20.75,47.51,939.664,0.724877,0
20.8,47.13,939.671,0.691115,0
20.85,46.85,939.679,0.730513,0
20.88,46.65,939.683,0.792615,0
20.92,46.46,939.677,0.775662,0
20.98,46.27,939.677,0.770013,0
20.99,46.12,939.684,0.758719,0
21.05,45.97,939.682,0.764366,0
21.05,45.88,939.685,0.764366,0
21.09,45.77,939.686,0.758719,0
21.14,45.68,939.681,0.798267,0
21.12,45.59,939.667,0.792615,0
21.16,45.48,939.673,0.775662,0
21.19,45.39,939.676,0.753075,0
21.23,45.33,939.671,0.74179,0
21.23,45.31,939.667,0.724877,0
21.25,45.24,939.675,0.786963,0
21.28,45.18,939.66,0.74179,0
21.28,45.15,939.671,0.770013,0
21.28,45.09,939.669,0.815229,0
21.32,45.05,939.672,0.775662,0
21.33,44.99,939.67,0.753075,0
21.36,45.0,939.682,0.786963,0
20.1,44.9,939.678,0.922608,0
19.7,45.37,939.675,0.945166,0
19.5,46.05,939.666,0.900026,0
19.39,46.79,939.658,0.883077,0
19.27,47.43,939.661,0.91132,0
19.18,48.0,939.656,0.92825,0
19.14,48.45,939.658,0.871773,0
19.05,48.86,939.66,0.826538,0
19.0,49.23,939.658,0.826538,0
18.95,49.54,939.661,0.894378,0
18.89,49.83,939.662,0.803921,0
18.85,50.04,939.665,0.809575,0
18.84,50.25,939.656,0.871773,0
18.81,50.42,939.669,0.815229,0
18.78,50.64,939.679,0.770013,0
18.72,50.8,939.678,0.74179,0
18.71,50.92,939.68,0.781312,0
18.71,51.1,939.68,0.860467,0
18.68,51.21,939.676,0.837848,0
18.65,51.31,939.673,0.730513,0
18.65,51.46,939.678,0.820884,0
18.63,51.58,939.68,0.758719,0
18.6,51.63,939.664,0.724877,0
18.57,51.68,939.671,0.758719,0
18.58,51.79,939.675,0.724877,0
18.55,51.89,939.679,0.707985,0
18.53,51.93,939.674,0.74179,0
18.53,52.01,939.669,0.696736,0
18.53,52.07,939.679,0.679884,0
18.5,52.11,939.689,0.679884,0
19.82,52.22,939.679,0.585068,0
20.2,51.71,939.669,0.524576,0
20.39,50.91,939.658,0.57401,0
20.51,50.1,939.65,0.53004,0
20.63,49.41,939.659,0.57401,0
20.68,48.84,939.66,0.519121,0
20.75,48.28,939.673,0.57401,0
20.83,47.91,939.679,0.585068,0
20.88,47.58,939.681,0.57401,0
20.94,47.26,939.666,0.612813,0
20.96,46.97,939.666,0.585068,0
21.04,46.77,939.682,0.596149,0
21.02,46.58,939.686,0.640686,0
21.09,46.44,939.663,0.646274,0
21.14,46.3,939.662,0.601699,0
21.14,46.14,939.667,0.585068,0
21.15,46.03,939.67,0.596149,0
21.19,45.95,939.67,0.612813,0
21.22,45.82,939.68,0.557469,0
21.25,45.75,939.674,0.651866,0
21.29,45.69,939.677,0.612813,0
21.26,45.57,939.684,0.607253,0
21.32,45.54,939.665,0.640686,0
21.31,45.47,939.668,0.635102,0
21.33,45.44,939.668,0.635102,0
21.38,45.4,939.671,0.685498,0
21.38,45.3,939.677,0.674273,0
21.41,45.25,939.669,0.691115,0
21.39,45.21,939.665,0.674273,0
21.41,45.2,939.648,0.623948,0
20.16,45.14,939.654,0.837848,0
19.77,45.55,939.646,0.820884,0
19.57,46.3,939.649,0.849158,0
19.46,46.98,939.65,0.815229,0
19.37,47.6,939.65,0.775662,0
19.27,48.15,939.665,0.798267,0
19.18,48.61,939.66,0.786963,0
19.16,49.05,939.652,0.74179,0
19.07,49.42,939.646,0.798267,0
19.0,49.71,939.644,0.73615,0
18.96,49.95,939.654,0.786963,0
18.93,50.16,939.653,0.719244,0
18.89,50.34,939.663,0.719244,0
18.86,50.53,939.671,0.724877,0
18.85,50.74,939.674,0.702359,0
18.82,50.82,939.669,0.753075,0
18.79,50.93,939.66,0.691115,0
18.76,51.07,939.653,0.74179,0
18.75,51.13,939.662,0.724877,0
18.71,51.24,939.664,0.758719,0
18.69,51.33,939.671,0.786963,0
18.69,51.36,939.668,0.73615,0
18.68,51.44,939.663,0.747431,0
18.63,51.49,939.656,0.792615,0
18.63,51.56,939.654,0.809575,0
18.61,51.6,939.64,0.753075,0
18.61,51.65,939.649,0.775662,0
18.6,51.68,939.659,0.781312,0
18.57,51.73,939.655,0.792615,0
18.57,51.75,939.644,0.803921,0
19.89,51.89,939.633,0.696736,0
20.27,51.38,939.622,0.663062,0
20.48,50.5,939.628,0.668666,0
20.58,49.7,939.626,0.663062,0
20.67,49.0,939.633,0.691115,0
20.78,48.42,939.629,0.73615,0
20.83,47.92,939.625,0.74179,0
20.88,47.48,939.624,0.707985,0
20.92,47.16,939.628,0.758719,0
20.99,46.85,939.63,0.696736,0
21.05,46.61,939.626,0.747431,0
21.09,46.36,939.622,0.747431,0
21.12,46.18,939.625,0.781312,0
21.15,46.06,939.63,0.747431,0
21.16,45.88,939.634,0.730513,0
21.2,45.76,939.624,0.792615,0
21.23,45.65,939.629,0.747431,0
21.25,45.56,939.616,0.786963,0
21.29,45.48,939.611,0.781312,0
21.32,45.39,939.619,0.815229,0
21.35,45.31,939.621,0.786963,0
21.36,45.2,939.617,0.786963,0
21.33,45.19,939.624,0.775662,0
21.39,45.12,939.632,0.843503,0
21.39,45.05,939.632,0.820884,0
21.42,44.99,939.634,0.860467,0
21.45,44.98,939.634,0.815229,0
21.47,44.88,939.646,0.815229,0
21.47,44.88,939.633,0.753075,0
21.49,44.79,939.635,0.770013,0
20.23,44.69,939.637,0.900026,0
19.83,45.16,939.645,0.973322,0
19.61,45.9,939.64,0.978946,0
19.53,46.62,939.642,0.939529,0
19.41,47.24,939.652,0.92825,0
19.33,47.77,939.646,0.922608,0
19.27,48.24,939.652,0.933891,0
19.2,48.67,939.646,0.883077,0
19.13,49.0,939.646,0.900026,0
19.07,49.27,939.648,0.86612,0
19.03,49.56,939.653,0.91132,0
19.0,49.73,939.638,0.91132,0
18.98,49.97,939.635,0.916965,0
18.95,50.1,939.631,0.905674,0
18.89,50.3,939.634,0.933891,0
18.88,50.41,939.644,0.916965,0
18.86,50.53,939.652,0.888728,0
18.85,50.62,939.648,0.854813,0
18.81,50.73,939.638,0.877426,0
18.81,50.79,939.629,0.945166,0
18.79,50.85,939.629,0.922608,0
18.85,51.21,939.624,0.815229,0
18.98,52.94,939.588,0.53004,0
19.09,55.12,939.568,0.205653,0
19.16,56.86,939.575,0.014551,1
19.71,63.69,939.698,0.012617,1
19.67,63.99,939.714,0.014551,1
19.64,64.29,939.708,0.020866,1
19.6,64.52,939.696,0.010777,1
19.58,64.75,939.697,0.040938,1
19.54,64.93,939.703,0.02547,1
19.53,65.11,939.704,0.049505,1
19.5,65.28,939.707,0.074695,1
19.49,65.4,939.696,0.09556,1
19.46,65.52,939.695,0.125647,1
19.44,65.61,939.694,0.153843,1
19.44,65.74,939.692,0.129574,1
19.41,65.81,939.69,0.153843,1
19.41,65.91,939.692,0.174933,1
19.37,65.95,939.694,0.246974,1
19.36,66.04,939.696,0.256409,1
19.36,66.09,939.701,0.251681,1
19.34,66.15,939.699,0.27072,1
19.32,66.21,939.7,0.299879,1
19.36,66.25,939.694,0.304805,1
19.33,66.33,939.69,0.299879,1
20.54,66.44,939.687,0.256409,1
20.9,65.81,939.683,0.232989,1
21.09,64.88,939.686,0.299879,1
21.2,63.96,939.695,0.339773,1
21.29,63.13,939.691,0.355004,1
21.38,62.48,939.691,0.339773,1
21.43,61.87,939.683,0.401483,1
21.49,61.35,939.676,0.360111,1
21.54,60.91,939.682,0.45968,1
21.6,60.54,939.683,0.427763,1
21.63,60.22,939.683,0.497379,1
21.67,59.93,939.68,0.524576,1
21.73,59.71,939.689,0.546476,1
21.75,59.52,939.701,0.579536,1
21.8,59.32,939.699,0.551969,1
21.81,59.11,939.694,0.57401,1
21.84,58.94,939.698,0.596149,1
21.85,58.83,939.706,0.590606,1
21.9,58.72,939.707,0.607253,1
21.91,58.58,939.7,0.651866,1
21.94,58.45,939.705,0.607253,1
21.98,58.34,939.707,0.696736,1
22.0,58.22,939.708,0.668666,1
22.01,58.14,939.693,0.679884,1
22.01,58.04,939.684,0.679884,1
22.04,57.97,939.683,0.730513,1
22.04,57.9,939.684,0.753075,1
22.07,57.79,939.682,0.74179,1
22.09,57.73,939.68,0.758719,1
22.09,57.66,939.675,0.843503,1
20.92,57.48,939.689,0.871773,1
20.54,58.07,939.689,0.933891,1
20.36,58.92,939.694,0.922608,1
20.23,59.72,939.692,0.933891,1
20.15,60.38,939.701,0.939529,1
20.06,61.0,939.703,0.877426,1
19.99,61.52,939.701,0.883077,1
19.95,61.95,939.694,0.933891,1
19.91,62.33,939.686,0.883077,1
19.88,62.67,939.681,0.916965,1
19.83,62.93,939.693,0.894378,1
19.78,63.18,939.697,0.922608,1
19.77,63.36,939.698,0.91132,1
19.74,63.53,939.704,0.995806,1
19.68,63.69,939.7,0.939529,1
19.67,63.83,939.7,0.945166,1
19.68,63.92,939.703,0.950801,1
19.62,64.05,939.692,0.91132,1
19.62,64.13,939.692,0.922608,1
19.64,64.21,939.704,0.945166,1
19.55,64.28,939.707,0.950801,1
19.57,64.34,939.696,0.950801,1
19.55,64.44,939.69,1.00142,1
19.53,64.44,939.7,0.990188,1
19.53,64.53,939.708,0.995806,1
19.5,64.51,939.709,1.007032,1
19.5,64.52,939.685,0.995806,1
19.5,64.57,939.687,0.995806,1
19.47,64.62,939.696,0.967695,1
19.49,64.65,939.691,1.051825,1
20.67,64.77,939.695,0.933891,1
21.06,64.09,939.7,0.91132,1
21.25,63.2,939.702,0.939529,1
21.35,62.3,939.708,0.939529,1
21.45,61.45,939.699,0.978946,1
21.54,60.79,939.709,0.939529,1
21.59,60.23,939.707,0.956435,1
21.64,59.71,939.69,1.012642,1
21.73,59.25,939.686,0.990188,1
21.74,58.87,939.701,1.05741,1
21.81,58.52,939.695,1.007032,1
21.84,58.27,939.695,1.051825,1
21.89,58.02,939.688,1.079716,1
21.91,57.76,939.686,1.090848,1
21.93,57.63,939.679,1.023852,1
21.94,57.46,939.664,1.079716,1
21.98,57.26,939.679,1.118611,1
22.02,57.15,939.674,1.06857,1
22.04,56.99,939.665,1.06857,1
22.05,56.82,939.672,1.06857,1
22.09,56.75,939.671,1.085284,1
22.11,56.63,939.682,1.146272,1
22.09,56.55,939.687,1.146272,1
22.14,56.46,939.692,1.13522,1
22.17,56.34,939.688,1.090848,1
22.19,56.24,939.687,1.085284,1
22.19,56.21,939.682,1.13522,1
22.24,56.12,939.669,1.129688,1
22.22,56.04,939.654,1.129688,1
22.26,55.95,939.666,1.101965,1
21.08,55.83,939.652,1.261198,1
20.67,56.37,939.651,1.250347,1
20.5,57.19,939.665,1.28823,1
20.39,58.03,939.667,1.277434,1
20.29,58.74,939.675,1.282835,1
20.22,59.32,939.675,1.255775,1
20.13,59.84,939.672,1.244914,1
20.09,60.28,939.669,1.195787,1
20.05,60.65,939.673,1.266615,1
20.02,60.95,939.67,1.255775,1
19.99,61.19,939.675,1.228584,1
19.93,61.43,939.677,1.261198,1
19.88,61.65,939.68,1.282835,1
19.88,61.8,939.677,1.239476,1
19.83,61.94,939.664,1.250347,1
19.83,62.09,939.664,1.28823,1
19.78,62.17,939.666,1.239476,1
19.78,62.28,939.666,1.266615,1
19.75,62.35,939.666,1.282835,1
19.72,62.46,939.667,1.282835,1
19.74,62.53,939.67,1.234032,1
19.7,62.59,939.677,1.277434,1
19.7,62.62,939.665,1.261198,1
19.7,62.68,939.675,1.266615,1
19.64,62.75,939.676,1.228584,1
19.67,62.8,939.679,1.299005,1
19.64,62.79,939.698,1.29362,1
19.62,62.86,939.692,1.315124,1
19.62,62.89,939.689,1.282835,1
19.6,62.89,939.696,1.320486,1
20.84,63.02,939.683,1.13522,1
21.19,62.4,939.687,1.168324,1
21.39,61.5,939.685,1.212208,1
21.52,60.58,939.683,1.277434,1
21.57,59.82,939.667,1.234032,1
21.67,59.08,939.668,1.234032,1
21.73,58.53,939.675,1.234032,1
21.8,58.01,939.68,1.234032,1
21.85,57.58,939.68,1.228584,1
21.91,57.26,939.67,1.282835,1
21.93,56.85,939.656,1.261198,1
21.97,56.61,939.665,1.28823,1
22.04,56.35,939.662,1.266615,1
22.05,56.16,939.669,1.282835,1
22.08,55.99,939.664,1.325842,1
22.09,55.8,939.658,1.272027,1
22.12,55.69,939.659,1.304384,1
22.15,55.57,939.66,1.304384,1
22.19,55.42,939.654,1.282835,1
22.22,55.31,939.651,1.347208,1
22.24,55.21,939.655,1.315124,1
22.24,55.1,939.647,1.299005,1
22.25,55.01,939.655,1.341875,1
22.29,54.93,939.656,1.320486,1
22.29,54.84,939.659,1.315124,1
22.33,54.78,939.668,1.325842,1
22.35,54.65,939.666,1.331192,1
22.35,54.65,939.666,1.36317,1
22.36,54.53,939.655,1.331192,1
22.36,54.48,939.667,1.336537,1
21.2,54.34,939.665,1.46297,1
20.81,54.9,939.665,1.499151,1
20.64,55.72,939.661,1.524794,1
20.5,56.49,939.673,1.494003,1
20.43,57.21,939.676,1.483685,1
20.36,57.82,939.677,1.452573,1
20.26,58.35,939.672,1.509429,1
20.23,58.74,939.672,1.431702,1
20.18,59.15,939.662,1.499151,1
20.12,59.42,939.665,1.394931,1
20.09,59.72,939.651,1.426468,1
20.06,59.94,939.67,1.468159,1
20.02,60.12,939.663,1.447365,1
19.99,60.28,939.665,1.447365,1
19.95,60.43,939.656,1.389653,1
19.92,60.56,939.658,1.436929,1
19.93,60.67,939.66,1.352535,1
19.89,60.74,939.664,1.389653,1
19.89,60.86,939.67,1.415981,1
19.86,60.94,939.672,1.400203,1
19.83,61.03,939.672,1.394931,1
19.81,61.06,939.668,1.368479,1
19.79,61.11,939.668,1.431702,1
19.78,61.17,939.665,1.368479,1
19.75,61.18,939.68,1.394931,1
19.78,61.25,939.677,1.431702,1
19.74,61.33,939.673,1.452573,1
19.77,61.34,939.673,1.421227,1
19.72,61.38,939.663,1.394931,1
19.7,61.42,939.67,1.394931,1
20.95,61.52,939.669,1.29362,1
21.31,60.94,939.674,1.282835,1
21.49,60.01,939.684,1.266615,1
21.62,59.08,939.687,1.250347,1
21.73,58.34,939.686,1.331192,1
21.77,57.64,939.677,1.357855,1
21.85,57.06,939.683,1.36317,1
21.93,56.55,939.676,1.410728,1
21.94,56.16,939.675,1.352535,1
22.02,55.83,939.679,1.36317,1
22.05,55.54,939.677,1.415981,1
22.09,55.32,939.674,1.410728,1
22.12,55.05,939.675,1.436929,1
22.18,54.88,939.686,1.394931,1
22.17,54.7,939.683,1.426468,1
22.21,54.56,939.692,1.431702,1
22.25,54.38,939.696,1.426468,1
22.26,54.26,939.692,1.447365,1
22.28,54.17,939.682,1.447365,1
22.33,54.04,939.676,1.436929,1
22.33,53.97,939.686,1.44215,1
22.35,53.88,939.678,1.384368,1
22.36,53.81,939.682,1.426468,1
22.39,53.74,939.684,1.452573,1
22.4,53.6,939.685,1.436929,1
22.39,53.56,939.684,1.468159,1
22.45,53.5,939.686,1.421227,1
22.46,53.43,939.685,1.452573,1
22.48,53.4,939.696,1.499151,1
22.49,53.31,939.699,1.457775,1
21.31,53.22,939.696,1.535003,1
20.9,53.74,939.679,1.570519,1
20.73,54.55,939.687,1.560407,1
20.61,55.29,939.697,1.524794,1
20.53,55.97,939.702,1.585636,1
20.46,56.56,939.706,1.560407,1
20.37,57.09,939.703,1.565466,1
20.32,57.54,939.699,1.535003,1
20.26,57.85,939.698,1.550266,1
20.23,58.21,939.698,1.560407,1
20.18,58.44,939.7,1.55534,1
20.15,58.72,939.709,1.55534,1
20.12,58.92,939.707,1.535003,1
20.1,59.07,939.701,1.499151,1
20.05,59.23,939.703,1.565466,1
20.02,59.33,939.695,1.540098,1
20.02,59.43,939.684,1.509429,1
20.01,59.57,939.69,1.519679,1
19.97,59.65,939.682,1.519679,1
19.97,59.73,939.686,1.509429,1
19.92,59.83,939.691,1.560407,1
19.92,59.88,939.682,1.550266,1
19.89,59.93,939.694,1.509429,1
19.88,59.98,939.689,1.519679,1
19.86,60.06,939.692,1.478516,1
19.86,60.07,939.692,1.524794,1
19.83,60.11,939.694,1.540098,1
19.81,60.18,939.685,1.514557,1
19.83,60.2,939.678,1.550266,1
19.79,60.23,939.673,1.550266,1
21.04,60.36,939.669,1.431702,1
21.43,59.72,939.672,1.379078,1
21.59,58.81,939.67,1.405468,1
21.69,57.96,939.672,1.436929,1
21.8,57.2,939.676,1.426468,1
21.87,56.49,939.68,1.468159,1
21.94,55.95,939.679,1.431702,1
22.0,55.5,939.67,1.483685,1
22.04,55.15,939.685,1.405468,1
22.09,54.8,939.685,1.447365,1
22.14,54.47,939.673,1.499151,1
22.19,54.25,939.671,1.478516,1
22.21,54.04,939.675,1.478516,1
22.22,53.89,939.673,1.46297,1
22.28,53.72,939.672,1.46297,1
22.32,53.55,939.677,1.447365,1
22.33,53.45,939.674,1.46297,1
22.38,53.32,939.658,1.447365,1
22.36,53.19,939.656,1.473341,1
22.42,53.12,939.652,1.488847,1
22.42,53.03,939.66,1.504293,1
22.43,52.94,939.672,1.478516,1
22.43,52.83,939.671,1.499151,1
22.48,52.75,939.676,1.483685,1
22.49,52.71,939.668,1.483685,1
22.52,52.65,939.674,1.535003,1
22.52,52.54,939.668,1.478516,1
22.53,52.56,939.668,1.524794,1
22.55,52.46,939.662,1.509429,1
22.59,52.4,939.664,1.519679,1
21.38,52.32,939.671,1.630606,1
20.99,52.84,939.669,1.590661,1
20.81,53.63,939.659,1.650407,1
20.71,54.35,939.653,1.645467,1
20.6,55.02,939.663,1.645467,1
20.51,55.61,939.675,1.635567,1
20.44,56.11,939.671,1.575565,1
20.4,56.5,939.674,1.60069,1
20.36,56.9,939.677,1.61069,1
20.3,57.17,939.685,1.630606,1
20.27,57.44,939.684,1.575565,1
20.23,57.67,939.703,1.575565,1
20.2,57.89,939.696,1.620662,1
20.2,58.03,939.686,1.605694,1
20.13,58.2,939.69,1.620662,1
20.1,58.35,939.681,1.60069,1
20.09,58.45,939.673,1.595679,1
20.06,58.54,939.67,1.590661,1
20.05,58.64,939.672,1.560407,1
20.04,58.74,939.673,1.630606,1
20.02,58.82,939.676,1.55534,1
20.01,58.88,939.68,1.585636,1
19.97,58.94,939.698,1.575565,1
19.98,58.98,939.705,1.565466,1
19.97,59.08,939.697,1.570519,1
19.93,59.1,939.693,1.605694,1
19.92,59.13,939.677,1.570519,1
19.92,59.22,939.681,1.590661,1
19.91,59.23,939.689,1.545185,1
19.89,59.24,939.701,1.61568,1
21.12,59.37,939.708,1.494003,1
21.49,58.73,939.709,1.457775,1
21.66,57.83,939.709,1.473341,1
21.8,56.99,939.722,1.483685,1
21.9,56.19,939.708,1.509429,1
21.94,55.57,939.703,1.540098,1
22.02,55.04,939.699,1.570519,1
22.08,54.58,939.695,1.524794,1
22.14,54.19,939.686,1.60069,1
22.17,53.89,939.672,1.55534,1
22.21,53.59,939.687,1.535003,1
22.25,53.38,939.69,1.605694,1
22.29,53.17,939.685,1.575565,1
22.3,53.01,939.685,1.55534,1
22.35,52.88,939.675,1.560407,1
22.36,52.73,939.684,1.585636,1
22.4,52.62,939.682,1.540098,1
22.43,52.54,939.685,1.580604,1
22.45,52.41,939.678,1.570519,1
22.48,52.28,939.681,1.540098,1
22.49,52.19,939.682,1.514557,1
22.51,52.16,939.674,1.575565,1
22.52,52.07,939.683,1.529902,1
22.56,52.0,939.684,1.570519,1
22.57,51.94,939.686,1.570519,1
22.57,51.89,939.679,1.570519,1
22.6,51.8,939.694,1.529902,1
22.6,51.69,939.703,1.61069,1
22.62,51.68,939.712,1.585636,1
22.66,51.6,939.718,1.575565,1
21.47,51.48,939.715,1.718798,1
21.06,52.05,939.716,1.718798,1
20.88,52.81,939.71,1.670093,1
20.78,53.55,939.692,1.733268,1
20.67,54.22,939.681,1.674996,1
20.63,54.76,939.663,1.645467,1
20.54,55.26,939.657,1.699404,1
20.46,55.65,939.673,1.655339,1
20.43,56.02,939.67,1.694537,1
20.37,56.32,939.689,1.679892,1
20.33,56.57,939.7,1.674996,1
20.32,56.81,939.701,1.645467,1
20.26,57.04,939.689,1.635567,1
20.23,57.16,939.687,1.640521,1
20.22,57.32,939.681,1.665182,1
20.19,57.45,939.682,1.650407,1
20.16,57.56,939.679,1.630606,1
20.15,57.66,939.669,1.61069,1
20.13,57.73,939.661,1.670093,1
20.12,57.83,939.659,1.625638,1
20.09,57.9,939.67,1.645467,1
20.08,57.96,939.662,1.679892,1
20.06,58.04,939.657,1.679892,1
20.04,58.08,939.656,1.625638,1
20.04,58.15,939.641,1.660264,1
20.04,58.2,939.638,1.723629,1
19.99,58.3,939.638,1.625638,1
19.97,58.25,939.644,1.674996,1
19.97,58.36,939.64,1.61069,1
19.98,58.36,939.636,1.630606,1
21.19,58.46,939.641,1.580604,1
21.54,57.85,939.651,1.488847,1
21.71,56.92,939.663,1.509429,1
21.85,56.11,939.671,1.575565,1
